62a7575fd82ddf028517780c01fecf7e0cca27aa,"REL: Release 1.8.1
",numpy/f2py/f2py2e.py,numpy/f2py/lib/__init__.py,numpy/f2py/lib/api.py,numpy/f2py/lib/doc.txt,numpy/f2py/lib/extgen/__init__.py,numpy/f2py/lib/extgen/base.py,numpy/f2py/lib/extgen/c_support.py,numpy/f2py/lib/extgen/doc.txt,numpy/f2py/lib/extgen/py_support.py,numpy/f2py/lib/extgen/setup_py.py,numpy/f2py/lib/extgen/utils.py,numpy/f2py/lib/main.py,numpy/f2py/lib/nary.py,numpy/f2py/lib/parser/Fortran2003.py,numpy/f2py/lib/parser/__init__.py,numpy/f2py/lib/parser/api.py,numpy/f2py/lib/parser/base_classes.py,numpy/f2py/lib/parser/block_statements.py,numpy/f2py/lib/parser/doc.txt,numpy/f2py/lib/parser/parsefortran.py,numpy/f2py/lib/parser/pattern_tools.py,numpy/f2py/lib/parser/readfortran.py,numpy/f2py/lib/parser/sourceinfo.py,numpy/f2py/lib/parser/splitline.py,numpy/f2py/lib/parser/statements.py,numpy/f2py/lib/parser/test_Fortran2003.py,numpy/f2py/lib/parser/test_parser.py,numpy/f2py/lib/parser/typedecl_statements.py,numpy/f2py/lib/parser/utils.py,numpy/f2py/lib/py_wrap.py,numpy/f2py/lib/py_wrap_subprogram.py,numpy/f2py/lib/py_wrap_type.py,numpy/f2py/lib/setup.py,numpy/f2py/lib/src/F_FUNC.cpp,numpy/f2py/lib/src/pyobj_to_string_len.c,numpy/f2py/lib/tests/test_derived_scalar.py,numpy/f2py/lib/tests/test_module_module.py,numpy/f2py/lib/tests/test_module_scalar.py,numpy/f2py/lib/tests/test_scalar_function_in.py,numpy/f2py/lib/tests/test_scalar_in_out.py,numpy/f2py/lib/wrapper_base.py,numpy/f2py/setup.py,numpy/f2py/setupscons.py
0c817a5d51c2c16db9df5c015ff846002d991d74,"BUG: Correctly stub out urllib2.urlopen() for tests given the refactoring of the local imports.
",numpy/lib/_datasource.py,numpy/lib/tests/test__datasource.py
c8f88c0411203a0d1a09aadef920c563ef54c12a,"Clean up test output such that a completely-passing test suite has no extraneous output.
",numpy/core/tests/test_regression.py,numpy/distutils/tests/test_fcompiler_gnu.py,numpy/doc/DISTUTILS.txt,numpy/f2py/lib/__init__.py,numpy/f2py/lib/parser/Fortran2003.py,numpy/f2py/lib/parser/test_Fortran2003.py,numpy/f2py/lib/tests/test_derived_scalar.py,numpy/f2py/lib/tests/test_module_module.py,numpy/f2py/lib/tests/test_module_scalar.py,numpy/f2py/lib/tests/test_scalar_function_in.py,numpy/f2py/lib/tests/test_scalar_in_out.py,numpy/fft/tests/test_fftpack.py,numpy/fft/tests/test_helper.py,numpy/lib/tests/test_function_base.py,numpy/linalg/tests/test_linalg.py,numpy/linalg/tests/test_regression.py,numpy/oldnumeric/tests/test_oldnumeric.py
638f015c904d32e0f89604d088731a3ad2daccfd,"BUG: need to create exceptions correctly.
",numpy/lib/_datasource.py,numpy/lib/tests/test__datasource.py
f912322ee454fee1d15da01c5fd951ab2fcb5f99,"ENH: Add broadcast_arrays() function to expose broadcasting to pure Python functions that cannot be made to be ufuncs.
",numpy/lib/__init__.py,numpy/lib/stride_tricks.py,numpy/lib/tests/test_stride_tricks.py
a74f0dfbcdfaf0ed5929fed7a27dc8738709828f,"Added note to numpy developers about the policy on using finfo in numpy's codebase.
",numpy/lib/getlimits.py
102cdc22b12df8a44be644d39a277229e5324028,"Reduce numpy's import times by delaying a few time consuming imports to the point of actual use and global instantiations of finfo. Thanks to David Cournapeau for tracking down and fixing the import part of the problem.
",numpy/lib/_datasource.py,numpy/lib/getlimits.py,numpy/lib/polynomial.py,numpy/lib/tests/test__datasource.py,numpy/lib/utils.py,numpy/ma/core.py,numpy/ma/extras.py
590babe4646a3435f8a709d6230d05c10f085be1,"Remove uses of set_package_path, set_local_path, restore_path.
Clean up and (somewhat) standardize test module imports.
Removed unneeded reload calls.
",numpy/lib/tests/test_arraysetops.py,numpy/lib/tests/test_financial.py,numpy/lib/tests/test_format.py,numpy/lib/tests/test_function_base.py,numpy/lib/tests/test_index_tricks.py,numpy/lib/tests/test_regression.py,numpy/lib/tests/test_shape_base.py,numpy/lib/tests/test_twodim_base.py,numpy/lib/tests/test_type_check.py
94bc330296e01d8fc0cb14aba1354ddb6d8587cc,"Use the implicit ""import numpy as np"" made available to all doctests instead of an explicit 
import.
Remove "">>>"" from bartlett plotting example since it currently requires matplotlib.
",numpy/lib/function_base.py,numpy/lib/polynomial.py,numpy/lib/scimath.py,numpy/lib/shape_base.py,numpy/lib/utils.py
24af452d6573d66faedff2b4b98993a8c0664e97,"Fixed line continuation in doctest for setastest.
Remove unnecessary ""import re"".
Limit doctest execution environment to ""import numpy as np"".
Save and restore print options after each doctest (to clean up after some doctests that change 
them).
Enable ellipsis for all doctests.
Remove parameter to NumpyDocTestCase constructor that was specific to nose 0.11.
Monkeypatch wantFile of doctest plugin to skip Python files related to the build process 
(scons_support.py and generate_numpy_api.py).
",numpy/testing/decorators.py,numpy/testing/nosetester.py
7bd1865f373f5297a2dc01eb6eedb6e69ad2c062,"Remove uses of set_package_path, set_local_path, restore_path.
Clean up and (somewhat) standardize test module imports.
In test_scalararray.py and test_defmatrix.py, update tests that are commented out so that 
they will be picked up in case they are ever uncommented.
",numpy/core/tests/test_defmatrix.py,numpy/core/tests/test_numeric.py,numpy/core/tests/test_numerictypes.py,numpy/core/tests/test_records.py,numpy/core/tests/test_regression.py,numpy/core/tests/test_scalarmath.py,numpy/core/tests/test_umath.py,numpy/core/tests/test_unicode.py
0e2b76324de5d2423550db9ec5ff45bb2b01cc5f,"Deprecate set_package_path, set_local_path, and restore_path.
",numpy/testing/numpytest.py
a1be9e66bbbbb28a42cd51b8f2f0301dc25e1080,"Update doctests to assume only an ""import numpy as np"" has been executed prior to the 
example code.
Updated numeric.py doctests to skip with-statements, and updated expected outputs to 
match current NumPy behavior.
",numpy/core/fromnumeric.py,numpy/core/numeric.py
6a4e465bce127b61948301c9de835e7de99b4c29,"Corrected a goof in .reshape()
",numpy/ma/core.py,numpy/ma/tests/test_extras.py
016b1f61c0a5c2e49ece0b6b1d31daf42bc2d1a7,"Update doctests to use the implicit ""import numpy as np"" made available to all doctests.
Update doctests to use fully qualified names.
Fixed typo in numerictypes.py: english_lower doctest has an example using english_upper

",numpy/core/fromnumeric.py,numpy/core/numerictypes.py,numpy/core/records.py
aa26afb8fbb6901bed42e895e410728b0dd1f6bc,"Update doctests to use the implicit ""import numpy as np"" made available 
to all doctests.
",numpy/core/arrayprint.py,numpy/core/defmatrix.py,numpy/core/memmap.py,numpy/core/numeric.py,numpy/core/records.py
bc01c96daf61de61046c5ac7d17a80ab35ccd0ef,"prevent .reshape to update the whole __dict__ of the result, use ._update_from instead
",numpy/ma/core.py,numpy/ma/testutils.py
f843a88032ebe1f4847dfb97996413fac56b227d,"Customize behavior of nose doctests:
- Adding ""#random"" to an expected output line will skip the comparison with actual 
  output (but the command is still executed).
- All doctests have the numpy module available in their execution context as ""np"".
- Whitespace normalization is enabled for all doctests executed via nose.

Doctests added to check that the above behaviors are available.

Nose version check/message cleanup.

Fix typo in doctest for NoseTester (was still referencing scipy.testing).

Rewrapped comments/docstrings to 80 columns.

",numpy/testing/nosetester.py
b6bbec80f381af3e6bee64cbbcfbdf92ad71c4ec,"Use join instead of += to build string.
",numpy/lib/format.py
92ce54ed154e972e649800fcfceda52458c18664,"Add test for ticket #390.
",numpy/core/tests/test_records.py
ff52d4cebbc04639123e1ace44c26413ca050e49,"Fix ticket #390.
",numpy/core/records.py
22774bf15e51a8cf0f1dbdca23a6ffd932d6a9dc,"Shorten long lines.
",numpy/lib/format.py
a3adda51dbe286af79ef6c2fe3380858a32429d2,"Fix ticket #828 by explicitly sorting keys instead of relying on pprint.
Thanks to Neil Muller for the analysis and patch.
",numpy/lib/format.py
84089298c0b55977cbf0c1ad79ec1f57b87b67a1,"Add regression test for #825.
",numpy/core/tests/test_regression.py
3fa280a35af612d4f1cca29b1b98eb91972db3ed,"Test #825 fix.
",numpy/core/src/arraytypes.inc.src
662c7974208d3db4055d9438ca36f99f2672d1c2,"MaskedArray.__new__ : compare data to cls and not to MaskedArray, in case __new__ is called from a subclass
MaskedArray: add the iscontiguous method.
",numpy/ma/core.py
ec5f5ea44f22ba360b5acae320b377d4be3edd15,"Basic reindentation.
",numpy/core/src/scalartypes.inc.src
8ae34d065f1d334212d80b8cf4affd9066a631d6,"Code style cleanups.
Whitespace.
Fix typo rrlshift.
",numpy/core/src/ufuncobject.c
ec51473cf920ae6007bf69337eff7e7139c466c6,"Fixed imports for doctests.
Removed "">>>"" from sample code in defmatrix.py:bmat that was intended only as an 
example, not as a doctest.
",numpy/core/defmatrix.py,numpy/core/fromnumeric.py
008bb901bc7e73f63d26f5a8cde34401603ae820,"Fixed imports in doctests.
",numpy/core/arrayprint.py,numpy/core/numerictypes.py
b7ff8ebbe0942b85b173bf4ec70fee6c1decbe37,"Added ""import numpy as N"", and adjusted whitespace to allow doctests to run correctly.
",numpy/core/records.py
ddaa7684c0af122954a2dbf887dd1650fda38a9f,"Small code cleanup.
Added commented out alternate TypeError return in ufunc_generic_call.
",numpy/core/src/ufuncobject.c
a28c5caee384633c54e15d92ef8f14afb52233d1,"Small cleanup.
",numpy/core/tests/test_ufunc.py
9bd3e060acd4f775b1c02195a7aa6ffdadb62783,"Restored parametric.py
",numpy/testing/parametric.py
af7f89ea35ae9dbf38682d3215a20cc13ab0890c,"Restore old test framework classes.
Added numpy.testing.run_module_suite to simplify ""if __name__ == '__main__'"" boilerplate code in test 
modules.
Removed numpy/testing/pkgtester.py since it just consisted of an import statement after porting SciPy r4424.
Allow numpy.*.test() to accept the old keyword arguments (but issue a deprecation warning when old arguments 
are seen).
numpy.*.test() returns a test result object as before.
Fixed typo in distutils doc.

",numpy/__init__.py,numpy/core/__init__.py,numpy/core/tests/test_defmatrix.py,numpy/core/tests/test_errstate.py,numpy/core/tests/test_memmap.py,numpy/core/tests/test_multiarray.py,numpy/core/tests/test_numeric.py,numpy/core/tests/test_numerictypes.py,numpy/core/tests/test_records.py,numpy/core/tests/test_regression.py,numpy/core/tests/test_scalarmath.py,numpy/core/tests/test_ufunc.py,numpy/core/tests/test_umath.py,numpy/core/tests/test_unicode.py,numpy/distutils/__init__.py,numpy/distutils/tests/f2py_ext/tests/test_fib2.py,numpy/distutils/tests/f2py_f90_ext/tests/test_foo.py,numpy/distutils/tests/gen_ext/tests/test_fib3.py,numpy/distutils/tests/pyrex_ext/tests/test_primes.py,numpy/distutils/tests/swig_ext/tests/test_example.py,numpy/distutils/tests/swig_ext/tests/test_example2.py,numpy/distutils/tests/test_fcompiler_gnu.py,numpy/distutils/tests/test_misc_util.py,numpy/doc/DISTUTILS.txt,numpy/f2py/lib/parser/test_Fortran2003.py,numpy/f2py/lib/parser/test_parser.py,numpy/f2py/lib/tests/test_derived_scalar.py,numpy/f2py/lib/tests/test_module_module.py,numpy/f2py/lib/tests/test_module_scalar.py,numpy/f2py/lib/tests/test_scalar_function_in.py,numpy/f2py/lib/tests/test_scalar_in_out.py,numpy/f2py/tests/array_from_pyobj/tests/test_array_from_pyobj.py,numpy/fft/__init__.py,numpy/fft/tests/test_fftpack.py,numpy/fft/tests/test_helper.py,numpy/lib/__init__.py,numpy/lib/tests/test__datasource.py,numpy/lib/tests/test_arraysetops.py,numpy/lib/tests/test_financial.py,numpy/lib/tests/test_format.py,numpy/lib/tests/test_function_base.py,numpy/lib/tests/test_getlimits.py,numpy/lib/tests/test_index_tricks.py,numpy/lib/tests/test_io.py,numpy/lib/tests/test_machar.py,numpy/lib/tests/test_polynomial.py,numpy/lib/tests/test_regression.py,numpy/lib/tests/test_shape_base.py,numpy/lib/tests/test_twodim_base.py,numpy/lib/tests/test_type_check.py,numpy/lib/tests/test_ufunclike.py,numpy/linalg/__init__.py,numpy/linalg/tests/test_linalg.py,numpy/linalg/tests/test_regression.py,numpy/ma/__init__.py,numpy/ma/tests/test_core.py,numpy/ma/tests/test_extras.py,numpy/ma/tests/test_mrecords.py,numpy/ma/tests/test_old_ma.py,numpy/ma/tests/test_subclassing.py,numpy/numarray/__init__.py,numpy/oldnumeric/__init__.py,numpy/oldnumeric/tests/test_oldnumeric.py,numpy/random/__init__.py,numpy/random/tests/test_random.py,numpy/testing/__init__.py,numpy/testing/nosetester.py,numpy/testing/numpytest.py,numpy/testing/pkgtester.py,numpy/testing/tests/test_utils.py,numpy/tests/test_ctypeslib.py
03fbbffca884c70d56e08d5551b001dd6b9565c6,"Temporary workaround for a numscons bug.
",numpy/core/SConscript
d2d7e7f47eec9ab9575b231f2a3805b788b778ae,"Put import_array() back into the .pyx file.

M. Brett noticed that if it's only in the .pxd file, it does NOT get
included in the auto-generated C code, and will thus not be called at
module initialization time.

",numpy/doc/cython/c_numpy.pxd,numpy/doc/cython/numpyx.pyx
e4b8851b2dbe54ccc0ee8080cc05449b3771676a,"Move the import_array() call directly into c_numpy.pxd.

This makes the user-visible API for Cython usage simpler and closer to
the Python one.
",numpy/doc/cython/c_numpy.pxd,numpy/doc/cython/numpyx.pyx
d2a19ae95c831d093cc5097e4643d2f9e813fe22,"* put maximum/minimum_fill_value back in __all__
",numpy/ma/core.py,numpy/ma/mrecords.py
a5f0cf12e71fc65b7f4dab84df05ff7c4b7b2a3d,"Use a colon instead of a semi-colon to separate index levels.
",numpy/doc/HOWTO_DOCUMENT.txt
ab3df7fc073fe57d493fbb07929365dd232a7643,"Updated Cython code to use .pxd files with cimport instead of .pxi/include.

Using cimport/pxd is the currently recommended approach by the Cython
team.
",numpy/doc/cython/Makefile,numpy/doc/cython/{numpy.pxi,numpy/doc/cython/{Python.pxi,numpy/doc/cython/numpyx.pyx
19da971bf18e3528f9c42d4c26715cb158f9b97b,"PyPI metadata fixes.
",setup.py
1a4abaed317c55eed5fa7bebbed50239106b35c7,"Add `Methods` section to documentation standard.
",numpy/doc/HOWTO_DOCUMENT.txt
273f995c453c55a6b2a71b1dab75f2961072c02f,"Add `ma` to __all__.
",numpy/__init__.py
00827d75565a543ad4e1ca5c2d418eb9fafdf7fb,"fixed dictionary update for compatibility with Python 2.3
",numpy/ma/core.py,numpy/ma/mrecords.py,numpy/ma/tests/test_core.py
660dacef79bf3e78502309f791b3195b14fa63df,"Fix piecewise to handle 0-d inputs.
",numpy/lib/function_base.py,numpy/lib/tests/test_function_base.py
3a917b8d20bae0bec932019ffa3fa82ae6eabf5a,"Update documentation standard.
",numpy/doc/HOWTO_DOCUMENT.txt
2bdd23ef6ddabcf24ef68f08fe7a737e4b52f355,"Update README.txt to indicate nose version dependency, and port SciPy r4424 to NumPy 
(prevent import of nose until actual execution of tests).  Restored 
""raises"" function to numpy/testing/utils.py until it can be replaced with the function of 
the same name from nose.tools after the lazy import.
",README.txt,numpy/testing/__init__.py,numpy/testing/decorators.py,numpy/testing/nosetester.py,numpy/testing/pkgtester.py,numpy/testing/utils.py
70974af863b99d49d9a1cf947afc019976e6b8b4,"When using PackageLoader, do not add subpackage names to __all__.
",numpy/_import_tools.py
c331857d8663ecf54bbe88c834755da749e8ab52,"Switched to use nose to run tests.  Added test and bench functions to all modules.
",README.txt,numpy/__init__.py,numpy/core/__init__.py,numpy/core/tests/test_defmatrix.py,numpy/core/tests/test_errstate.py,numpy/core/tests/test_memmap.py,numpy/core/tests/test_multiarray.py,numpy/core/tests/test_numeric.py,numpy/core/tests/test_numerictypes.py,numpy/core/tests/test_records.py,numpy/core/tests/test_regression.py,numpy/core/tests/test_scalarmath.py,numpy/core/tests/test_ufunc.py,numpy/core/tests/test_umath.py,numpy/core/tests/test_unicode.py,numpy/distutils/__init__.py,numpy/distutils/tests/f2py_ext/tests/test_fib2.py,numpy/distutils/tests/f2py_f90_ext/tests/test_foo.py,numpy/distutils/tests/gen_ext/tests/test_fib3.py,numpy/distutils/tests/pyrex_ext/tests/test_primes.py,numpy/distutils/tests/swig_ext/tests/test_example.py,numpy/distutils/tests/swig_ext/tests/test_example2.py,numpy/distutils/tests/test_fcompiler_gnu.py,numpy/distutils/tests/test_misc_util.py,numpy/doc/DISTUTILS.txt,numpy/f2py/lib/parser/test_Fortran2003.py,numpy/f2py/lib/parser/test_parser.py,numpy/f2py/lib/tests/test_derived_scalar.py,numpy/f2py/lib/tests/test_module_module.py,numpy/f2py/lib/tests/test_module_scalar.py,numpy/f2py/lib/tests/test_scalar_function_in.py,numpy/f2py/lib/tests/test_scalar_in_out.py,numpy/f2py/tests/array_from_pyobj/tests/test_array_from_pyobj.py,numpy/fft/__init__.py,numpy/fft/tests/test_fftpack.py,numpy/fft/tests/test_helper.py,numpy/lib/__init__.py,numpy/lib/tests/test__datasource.py,numpy/lib/tests/test_arraysetops.py,numpy/lib/tests/test_financial.py,numpy/lib/tests/test_format.py,numpy/lib/tests/test_function_base.py,numpy/lib/tests/test_getlimits.py,numpy/lib/tests/test_index_tricks.py,numpy/lib/tests/test_io.py,numpy/lib/tests/test_machar.py,numpy/lib/tests/test_polynomial.py,numpy/lib/tests/test_regression.py,numpy/lib/tests/test_shape_base.py,numpy/lib/tests/test_twodim_base.py,numpy/lib/tests/test_type_check.py,numpy/lib/tests/test_ufunclike.py,numpy/linalg/__init__.py,numpy/linalg/tests/test_linalg.py,numpy/linalg/tests/test_regression.py,numpy/ma/__init__.py,numpy/ma/tests/test_core.py,numpy/ma/tests/test_extras.py,numpy/ma/tests/test_mrecords.py,numpy/ma/tests/test_old_ma.py,numpy/ma/tests/test_subclassing.py,numpy/ma/testutils.py,numpy/numarray/__init__.py,numpy/oldnumeric/__init__.py,numpy/oldnumeric/tests/test_oldnumeric.py,numpy/random/__init__.py,numpy/random/tests/test_random.py,numpy/testing/__init__.py,numpy/testing/decorators.py,numpy/testing/info.py,numpy/testing/nosetester.py,numpy/testing/nulltester.py,numpy/testing/numpytest.py,numpy/testing/parametric.py,numpy/testing/pkgtester.py,numpy/testing/tests/test_utils.py,numpy/testing/utils.py,numpy/tests/test_ctypeslib.py
22ba7886a84dc6a16ca75871f7cd2f10ef8de1f9,"test
",THANKS.txt
550eaf156d71292b7d14de41ea64da4ce5ec6080,"t
",THANKS.txt
5bb7b22cf9e9cbc55a0894b7d5a47b43460d9c69,"core.MaskedArray.__new__
* Force a mask to be created from a list of masked arrays when mask=nomask and keep_mask=True
",numpy/ma/core.py,numpy/ma/tests/test_core.py
8f851719233d1e1dd47b7dc1595d5fb4e53eb33e,"Fix dotblas compilation on mac os X: scons scanner is not smart enough to interpret #include CPP_MACRO.
