e43987ae07a1e3ba4b1fb63273069028e4e3d2ce,"updating version info
",scipy/base/chararray.py,scipy/base/code_generators/generate_array_api.py,scipy/base/include/scipy/arrayobject.h,scipy/base/src/multiarraymodule.c
fe36f6ddc21889d99ff32aa424f1e6296ab49eff,"Enabled LastChangedRevision HeadURL keywords.
",scipy/doc/DISTUTILS.txt
b741bf35ca234f97d951c7268d30fd16a8fc21da,"Added PY_UFUNC_UNIQUE_SYMBOL and friends.  A few edits to C-API documentation.
",scipy/base/code_generators/generate_ufunc_api.py,scipy/doc/CAPI.txt
63a111824d82eec51eda7d5d1bd491f865e88651,"Fixed typo.
",scipy/distutils/misc_util.py
9bcc664ed328e3ca9b294e2beff4b94b9175ff4d,"Improvements to multiter and flatiter types -- give them a few attributes
",scipy/base/chararray.py,scipy/base/include/scipy/arrayobject.h,scipy/base/src/arrayobject.c,scipy/base/src/multiarraymodule.c
3180d78e34fa1a661e46b1475b89f8480d93766b,"Some more fixes to weave.
",scipy/weave/accelerate_tools.py,scipy/weave/blitz_tools.py,scipy/weave/examples/object.py,scipy/weave/examples/ramp.py,scipy/weave/size_check.py
20ba22538a5bc921032420bbfe0a886952d37335,"Fixed up unicode scalar object issues.  Started character array sub-class.
",scipy/base/chararray.py,scipy/base/src/arraymethods.c,scipy/base/src/arrayobject.c,scipy/base/src/scalartypes.inc.src,scipy/base/utils.py
c2c4df30da57d6bd3b5bba81d8bed5b7a2b96718,"Cleaned up memmap.py and made it available.  Started with chararray.
",scipy/base/__init__.py,scipy/base/chararray.py,scipy/base/matrix.py,scipy/base/memmap.py,scipy/base/utils.py
4d8e8a06519bc190be779e8d1b3233706e383362,"Andrew Straw's patch to avoid conflicts with a C++ compiler defining Bool.
",scipy/base/include/scipy/arrayobject.h
74ffa1e40ba6c12b2ee81f14829e7fe9e5817b8d,"Doc updates.
",scipy/_import_tools.py
7b5192960a7ec97c2b3e03459f7ded340b73a22b,"Doc updates.
",scipy/_import_tools.py,scipy/doc/DISTUTILS.txt
bf8d70681632027a3bdd1b8a8278e508076fe3fc,"Added default_config_dict with depreciation warning.
",scipy/distutils/misc_util.py
c9582b927e8c919356f530a131d8ea77b208a605,"Added default_config_dict with depreciation warning.
",scipy/distutils/misc_util.py
6b631ec6fef7e218d5312cc3841e2b2ef30bf759,"Don't try to use fortran linker when it is not available.
",scipy/distutils/command/build_ext.py,scipy/distutils/fcompiler/__init__.py
7ac1eab819fd66e9a168688363ba9b89ba5a5092,"Adding none fcompiler.
",scipy/distutils/fcompiler/none.py
116f3e7a5210345bb9a91339ecca084d5ceaa86e,"Fixed problem with ravel and 1-d.
",scipy/base/oldnumeric.py,scipy/base/src/arraymethods.c,scipy/base/src/multiarraymodule.c
fb2b4913ab73fd8ccf7e5416f39f97faa1dcef47,"Added simple memory mapping to core.
",scipy/base/code_generators/generate_array_api.py,scipy/base/memmap.py,scipy/base/src/arrayobject.c,scipy/base/src/multiarraymodule.c
a1e5c5bc399f95f4ee5994f55ceb1267b233ce12,"Fix memmap some. Fix reductions on object arrays.
",scipy/base/include/scipy/arrayobject.h,scipy/base/memmap.py,scipy/base/numeric.py,scipy/base/src/arrayobject.c,scipy/base/src/multiarraymodule.c,scipy/base/src/scalartypes.inc.src,scipy/base/src/ufuncobject.c
a4d16e5474254922bf4ea0ab76c4293aa2fba519,"Applied ravi patch for gfortran.
",scipy/distutils/fcompiler/gnu.py
7ad11006428c3d85a84db9b2c528b026c8a0bcc0,"Fixed compiler warning for 64 bit platform.
",scipy/base/src/multiarraymodule.c
9d4947bde9737087af3c3d31ca538c2982f16daa,"Improve writeable detection.
",scipy/base/memmap.py,scipy/base/numeric.py,scipy/base/src/arrayobject.c,scipy/base/src/multiarraymodule.c
a536768f167dd8c4ebb4083c9eab8e8e498df917,"Added memory mapping from numarray.
",scipy/base/memmap.py
d9b385071c9b7ca71ef3b3da693770dd078c9fae,"Fixed autocasting tests to casting tests.. Inplace casting is not supported.
",scipy/base/matrix.py,scipy/base/tests/test_matrix.py
4f869af51776d774f7555313ce879a1100eb8f80,"Reverted matrix.py to previous state.
",scipy/base/matrix.py
9f57eaeaee4fa542932b99f4bea5dc7e44538184,"Fixes and efficiency improvements for matrices
",scipy/base/matrix.py
53adce329f29e673852519682db6b204192d8002,"Fixed array_resize problem.
",scipy/base/src/arraymethods.c
1931776a17dff3d751780f8ab3e1f9f2104292f6,"Minor changes.
",scipy/base/src/multiarraymodule.c
a2b7978bb8be76fc5297f5199229906b7f6823ac,"Added asmatrix() function, as a parallel to asarray(), and new tests
",scipy/base/matrix.py,scipy/base/tests/test_matrix.py
dd815f35ebb406a70bb354f459a572cb069f6744,"Bug fixes and transparent upcasting for matrix objects
",scipy/base/matrix.py,scipy/base/tests/test_matrix.py
4330c22b2fd3c1edb368af386364d397d0aaaceb,"Cleaned up.
",scipy/base/src/multiarraymodule.c
a96cec43392ce90036a43c3bf5be5e730b933b77,"Re-factored ConvertToCommonType and added to C-API.
",scipy/base/code_generators/generate_array_api.py,scipy/base/src/multiarraymodule.c,scipy/core_version.py
d23cda7199ae132df9661e676fa0df4910fc2530,"Fixed up problem with PyArray_ArrayType that was causing trouble with PyArray_Choose.  Also altered concatenate and choose so that type selection is not swayed by scalars.
",scipy/base/include/scipy/arrayobject.h,scipy/base/src/arrayobject.c,scipy/base/src/multiarraymodule.c
2203b4e13e284400e9f3846f70602a99942869e7,"Allow data to be NULL in PyUFunc_FromFuncAndData
",scipy/base/include/scipy/ufuncobject.h,scipy/base/src/ufuncobject.c
8344c055f72c38b62118317f7fbb6a5335d25c80,"Disallow arrays and array scalars as types.
",scipy/base/src/multiarraymodule.c
da2ba36993bbd33d7571e5d8eaa199ecf83fbc60,"Fixed up fancy_indexing check to handle more sequences.
",scipy/base/src/arrayobject.c
1add63fa4c2e4b1af420d79aadee9525b074c688,"Fixed bug in test_matrix.py
",scipy/base/tests/test_matrix.py
532f7cf3c58aad8f24437100142e1d314d208da3,"Fixed a problem with PyArray_Where.
",scipy/base/src/multiarraymodule.c
7e9ace98bf72b49bf17f4600406463bb3baffa93,"Removed generic typecode capability.
",scipy/base/include/scipy/arrayobject.h,scipy/base/src/multiarraymodule.c
38dbe29fc9b84056264193bd3cc658efc7eb54bc,"
",scipy/base/src/arrayobject.c,scipy/base/src/multiarraymodule.c,scipy/distutils/mingw32ccompiler.py
44faafe479fa1d6b203464812b4479be50dd1c70,"Fixed some issues with fromfile and hopefully with mingw32 compilations.
",scipy/base/src/arraymethods.c,scipy/base/src/multiarraymodule.c,scipy/distutils/mingw32ccompiler.py
2f14971b82237ebcd19557421eca8c1976caccf0,"Fixed strings as indexobject segfault.
",scipy/base/src/arrayobject.c
5866c7eb8942fc9dbc5f1219917baec200b6597c,"Fixed svd and eig to be compatible with full scipy.  Eliminate warning.
",scipy/base/src/arrayobject.c,scipy/base/src/ufuncobject.c,scipy/basic/basic_lite.py,scipy/basic/fft.py,scipy/basic/linalg.py
fedd3f1d915afc7ebf31ee8fd9e69e0012ac344e,"Change rules.py back.
",scipy/f2py/rules.py
96853238f9a848100ad9e651bb64c8b2c6d1443e,"Restore inadvertent change to f2py.
",scipy/test/testing.py
48971fb6b2b44cf475f06ef5a53d123081f1315c,"Fixed set memory to zero for generic allocator.
",scipy/base/src/arrayobject.c,scipy/base/src/scalartypes.inc.src,scipy/f2py/rules.py
17b9068cc2566b61ed8e8920f1b2ad842b76176c,"Altered allocator for scalars.
",scipy/base/src/scalartypes.inc.src
511efc9d81f9daa005d77d8f04643f10fc32129d,"Removed dependence on Python memory allocator for most scipy core objects.
",scipy/base/src/arrayobject.c,scipy/base/src/ufuncobject.c,scipy/base/src/umathmodule.c.src,scipy/base/tests/test_ma.py,scipy/base/tests/test_matrix.py
d692bad8cda28858c113563722c7d66bd4d9f73b,"Closed a few more leaks.
",scipy/base/ma.py,scipy/base/src/_compiled_base.c,scipy/base/src/arrayobject.c,scipy/base/src/ufuncobject.c,scipy/base/tests/test_ma.py,scipy/base/tests/test_matrix.py,scipy/f2py/src/fortranobject.c
51508b2a55b9f96105dfa03d84a3bbc0341efc1a,"Fixed missing global symbols.
",scipy/basic/info.py,scipy/basic/linalg.py
3c39ae4949f97ed4eef23e2923642257c46ceabb,"Exposing package documentation strings to scipy.__doc__.
",scipy/__init__.py,scipy/_import_tools.py,scipy/base/__init__.py,scipy/base/{info_scipy_base.py,scipy/basic/__init__.py,scipy/basic/info.py,scipy/test/__init__.py,scipy/test/{info_scipy_test.py
3ceafbff8decc7b0556d5b466fad4f0d11e34d56,"Improved MultiIterator Macros. Added it to namespace.
",scipy/base/include/scipy/arrayobject.h,scipy/base/numeric.py
d6869c90048d96ebda4ff451ad6872577e8c731d,"Added multiter type to expose broadcasting as an iterator.
",scipy/base/code_generators/generate_array_api.py,scipy/base/include/scipy/arrayobject.h,scipy/base/src/arrayobject.c,scipy/base/src/multiarraymodule.c,scipy/core_version.py
f4e6260334dc598f736190ad73766aef3f6b1374,"Fix a.imag = obj problem.
",scipy/base/src/arrayobject.c,scipy/base/src/scalartypes.inc.src
2cc83c5183e257bcc6f218d998bd7d315885862e," r823@Blasphemy:  kern | 2005-11-13 00:35:39 -0800
 Fixed isinstance() uses
",scipy/base/polynomial.py
35c019e267d08bee6c17308b29c5bc6c4928dec6,"Updated version...
",scipy/core_version.py
5a215e75e2ee5100c1e6076123b10f135f62b14c,"Modify README.txt
",README.txt,scipy/base/src/arraymethods.c,scipy/base/src/arrayobject.c
a218a559bfd81e2bcd18cc10da28030251398e43,"Patch by Andrew Straw, which fixes recently introduced segfaults triggered
because arraymethods.c's _ARET() macro assumes its input is PyArrayObject*,
whereas in these cases it's simply PyObject*.
",scipy/base/src/arraymethods.c
0ca82e96d3f31d8f485245cf2e9581bdf72fdb61,"Code clean up in f2py. Added initial gnu95 compiler support.
",scipy/distutils/fcompiler/__init__.py,scipy/distutils/fcompiler/gnu.py,scipy/f2py/f2py2e.py
7cbb2fcfc19c66f6470f7a24c8de4968263cf29c,"Added a few features to the C-API
",scipy/base/code_generators/generate_array_api.py,scipy/base/src/multiarraymodule.c,scipy/core_version.py
ffa70cdb23d58eb7fb45bb73bfb4bad2d88ae852,"Changed core_version back.
",scipy/core_version.py
280dfb5924f132f8e5103bd44d9c468f9255f9ca,"Removed svn version number for release.
",scipy/base/src/arraymethods.c,scipy/core_version.py
42a1219d36a27a35350f532e46fea33da56cc227,"Prevent infinite loop with longdouble on PPC with gcc 4.0
",scipy/base/machar.py
3ecf0fe0846012b4dbfcb2e384b25b92f1c1aa55,"Possible memory leaks closed.
",scipy/base/src/arrayobject.c
6ee7839778707216a265e935278a899383de6602,"Fixed bug in scalar methods.
",scipy/base/src/arrayobject.c,scipy/base/src/scalartypes.inc.src
a08f2fca74b0b339c7b68249db22fbd9e211a9ff,"Added fftw3 support to system info.
",scipy/distutils/system_info.py
19a82bcaf79cf35f252c73e5988e465b2ba8d55a," r804@Blasphemy:  kern | 2005-11-11 03:22:40 -0800
 Better gamma algorithm
",scipy/corelib/mtrand/distributions.c,scipy/corelib/mtrand/distributions.h,scipy/corelib/mtrand/mtrand.c
e976023c94992967c9e8060117a5f6795102525d,"Fixed string conversion.  Cleaned up.
",scipy/f2py/cfuncs.py
4468007f48b72c5ce049777d3504be1b588e9887,"Speed up pyvalues lookup a bit.
",scipy/base/src/ufuncobject.c
a75a2b19a3391c41a8a421781caa9dd1e0aa16e9,"Mild changes and version number upgrade.
",COMPATIBILITY,README.txt,scipy/base/src/arrayobject.c,scipy/core_version.py
3e339a073a931f9a6e57973c33275e282c34cbb5," r802@Blasphemy:  kern | 2005-11-11 00:32:39 -0800
 Improved the algorithm for the small-mean case of the binomial distribution
",scipy/corelib/mtrand/distributions.c,scipy/corelib/mtrand/distributions.h,scipy/corelib/mtrand/mtrand.c,scipy/corelib/mtrand/mtrand.pyx,scipy/corelib/mtrand/scipy.pxi
acd6ca1a8a3481182f5538a0ef43632fa940b5c1,"Alter shape setting.
",scipy/base/src/arrayobject.c
4175a06dba69e554da3dc51802a4372bd0b7ea62,"Moving newcore to trunk
"
bc6b3143e2c7fd4554d409e0b5b6820e526a5b95,"Added f2c.h to depends.
",scipy/corelib/setup.py
6d32237526756e09dbddb605fda2438cf768f302,"Fix array scalars __array_struct__ interface
",scipy/base/include/scipy/arrayobject.h,scipy/base/src/arrayobject.c,scipy/base/src/scalartypes.inc.src
d9d479791f91e8ed4e0294416a39dc8220d85b6e,"Added Masked Array tests.
",scipy/base/tests/test_ma.py
82fb848fe9e79de288d9f153533ae44d5ce38547,"Minor memory leaks
",scipy/base/src/_compiled_base.c,scipy/base/src/ufuncobject.c
3f4142f8688db7b216725e175382b08e9316a297,"Fix array_structinterface bug
",scipy/base/src/arrayobject.c
a42bc3e1f378bc4d4d8853edb5679566d21ab90e,"Added Paul's enhanced masked arrays.
",THANKS.txt,scipy/base/ma.py,scipy/base/numerictypes.py,scipy/base/src/scalartypes.inc.src,scipy/base/src/ufuncobject.c
b184d68769440f9f47bd887d5fc068f7e24ec15b,"Fix up bad commit.
",scipy/base/src/ufuncobject.c
1859d1aa347be52ed6036269a790a370cd764514,"Changed Transpose C-API. Cleaned up memory leaks.
",scipy/base/code_generators/generate_array_api.py,scipy/base/src/arraymethods.c,scipy/base/src/arrayobject.c,scipy/base/src/multiarraymodule.c,scipy/base/src/ufuncobject.c
46557b9d3b292bba94022c2e2ed70d45d40265e6,"Beginnings of faster scalar math.
",scipy/base/src/scalarmathmodule.c.src
4588d7ffbcb85009875a6cb8138c28676aa4d179,"Fixed put and putmask functions to not work for nonarrays.
",scipy/base/oldnumeric.py
7dcff406209725ac7859d033d0cccca80cee6298,"Switched order of put and putmask.
",scipy/base/oldnumeric.py,scipy/base/shape_base.py,scipy/base/src/arraymethods.c,scipy/base/src/multiarraymodule.c
f13e023998e3e61cea04bdb0f39dd763b2c784a4,"Fix int stop -> intp stop in parse_subindex
",scipy/base/src/arrayobject.c
e56008050cc4d1bd5b6dbab6e5c201ba365f9b56,"Fixed up slice parsing to support larger integers on 64-bit platforms.
",scipy/base/src/arrayobject.c
f37554d285242096f6db36946c9e1fb3804665ac,"Created a better Copy function that can copy FORTRAN order too.
",scipy/base/code_generators/generate_array_api.py,scipy/base/include/scipy/arrayobject.h,scipy/base/src/arraymethods.c,scipy/base/src/arrayobject.c,scipy/base/src/multiarraymodule.c
94d041cadb5f34c55d5496217f4f42065e109b00,"Fixed another leak.
",scipy/base/getlimits.py,scipy/base/src/arraymethods.c,scipy/base/src/arrayobject.c
b6502bf97ab39138a491378e29a7e7e38e31bd9c,"Fixed-up array interface.
",scipy/base/src/arrayobject.c
55d50c548168b4140a26893fe85f5064daf415ff,"Comment changes.
",scipy/base/src/arrayobject.c
183f6fc3a7a0aec76ea76f21479636227cd10add,"Remove PyArrayMapIter_Type from user space.
",scipy/base/code_generators/generate_array_api.py,scipy/base/include/scipy/arrayobject.h,scipy/base/src/arrayobject.c,scipy/base/src/scalartypes.inc.src
12a01c195a986a378962953edfe6f5d045cd6490,"Updated FillWithScalar.
",scipy/base/src/arrayobject.c,scipy/base/src/arraytypes.inc.src
360f43fe063484ad0a811b073aebd5ebd60a9125,"removed MapIter commands from C-API
",scipy/base/code_generators/generate_array_api.py,scipy/base/src/arraymethods.c,scipy/base/src/arrayobject.c,scipy/base/src/multiarraymodule.c
19b0e649467a02eaeac225a39b9c513a8590da8c,"More valgrind-found bugs.
",scipy/base/src/arrayobject.c,scipy/base/src/multiarraymodule.c,scipy/base/src/scalartypes.inc.src,scipy/base/src/ufuncobject.c
c0719756b15d65e3398631e3ebf1075906a7b87e,"valgrind-found fixes and adjust indexing for object arrays.
",scipy/base/src/arraymethods.c,scipy/base/src/arrayobject.c,scipy/base/src/multiarraymodule.c
ab695d0085440fcfb59f36a26309fea055667046,"11/4/05 -- CJH -- Moved variable declaration to make it consistent with C standard.  Declaration had been keeping scipy_core from building on Solaris systems with native compilers.
",scipy/base/src/multiarraymodule.c
705ba54e977632aad5a766bb353c63e4032c10c6,"Fixed some type issues.
",scipy/base/numerictypes.py,scipy/base/oldnumeric.py
6e3f146825a4287a8195a092173571d2af84b669,"Fixed back the test to cover all of scipy.
",scipy/__init__.py
b614b68cc7a2554b9b68904840d77d083f98e7bd,"Added flexible support for Choose.
",scipy/base/src/multiarraymodule.c
b7c1615d32885bd323d02c466df6b3d83ad5bdab,"Found and fixed Put Object bug.
",scipy/base/shape_base.py,scipy/base/src/multiarraymodule.c,scipy/base/tests/test_shape_base.py
8034b06e957eee0ec5ba51cdc76adcf2af132f7b,"Disable problem test.
",scipy/__init__.py,scipy/base/src/arraymethods.c,scipy/base/src/arrayobject.c,scipy/base/src/multiarraymodule.c,scipy/base/src/scalartypes.inc.src,scipy/base/tests/test_shape_base.py
f5d38ebb7d2fb87ced504a23b79a619ec1e98720,"Small fixes for Intel Compiler class - tested and builds correctly
",scipy/distutils/fcompiler/intel.py,scipy/distutils/intelccompiler.py
3bdf640416687dd312c600b454ad28b8291acbd4,"Raise error for iteration over scalar.
",scipy/base/src/arrayobject.c
d70ab04a5e60afd5c76c8b236c74312c332f9c43,"Fixed problems with non-existent attributes in array interface.
",scipy/base/src/arrayobject.c
ba0c1639eea9308865cff70a91373b5d83c95f10,"Added Intel C Compiler class.
",scipy/distutils/ccompiler.py,scipy/distutils/intelccompiler.py
1514eef0c998d576ee954a02b3f4f4f46e53b1c1,"Comment changes, and change read to write in PyArray_Dump
",scipy/base/src/arraymethods.c,scipy/base/src/arrayobject.c
63e2431c51ddc6a4f501830b5c5a17a781b507d9,"Fixed bug in getfield, and some consistency issues.
",scipy/base/src/arraymethods.c,scipy/base/src/arrayobject.c,scipy/base/src/multiarraymodule.c
91cc73f0fd06b43b22018da8a2f1ac73b307e6eb,"Added ability to create arrays of user-defined type using the typeobject.
",scipy/base/code_generators/generate_array_api.py,scipy/base/src/arrayobject.c,scipy/base/src/arraytypes.inc.src,scipy/base/src/scalartypes.inc.src,scipy/base/src/ufuncobject.c
e484db1b4e730d58a395381aa1b4a98dee834f59,"Altered flexible types so that NotImplemented is raised in case another type wants to handle it.
",scipy/base/chararray.py,scipy/base/src/arrayobject.c,scipy/base/src/ufuncobject.c
0e488269b5feebe4fb47380fdf19a21da95b1b70,"Updated PyArray_Zero and PyArray_One.
",scipy/base/src/arrayobject.c,scipy/base/src/multiarraymodule.c
8de819f1bd12f8c4fb050be5c643581e22dd2b30,"Add missing variable declaration
",scipy/base/src/arrayobject.c
fc1db88d72029d3120aee67f7fb0a20b0d5df244,"Fixed some array interface issues.
",scipy/base/include/scipy/arrayobject.h,scipy/base/src/arrayobject.c
cf2c7c970fbb74b3266aece5934e6ef9694fc991,"Comment cleanup.
",scipy/base/numerictypes.py
5a7abd79c3ed7d822dfcccc0608427e24c6f63d5,"CJH -- 11/2/2005 -- Modified the nbytes dictionary to return values in bytes instead of bits.  Makes the assumption that 8 bits is 1 byte.
",scipy/base/numerictypes.py
51024bcd0c685d040b03ba23484dfec4bff7f681,"added support for __array_struct__
",scipy/base/include/scipy/arrayobject.h,scipy/base/src/arrayobject.c,scipy/base/src/scalartypes.inc.src
